dcid,year,total_distribution_power_line_length,cost_per_household_for_undergrounding_fire_prone_lines
geoId/060014413011,2021,5037.06857635598,0.0
geoId/060014418004,2021,4123.41297588441,0.0
geoId/060014418002,2021,4678.016631395739,0.0
geoId/060014403081,2021,5325.884137406434,0.0
geoId/060014418001,2021,9335.315630107842,0.0
geoId/060014419231,2021,5751.631429885761,0.0
geoId/060014419241,2021,6607.90593863109,0.0
geoId/060014412001,2021,12205.966204529628,0.0
geoId/060450110024,2021,17372.589084894847,0.0
geoId/060450110021,2021,34380.504028173586,7738.468079268123
geoId/060450110023,2021,48577.829410837265,0.0
geoId/060450110011,2021,152165.05936271136,3347.8320141396907
geoId/060450110025,2021,64387.03424872747,0.0
geoId/060770041021,2021,58200.0274926073,0.0
geoId/060770045011,2021,5135.662982190146,0.0
geoId/060770047041,2021,150251.22290679073,0.0
geoId/060770047044,2021,74151.10829314301,0.0
geoId/060770044021,2021,11757.21460053727,0.0
geoId/060770043052,2021,2404.034676819573,0.0
geoId/060770043073,2021,455.65539018141294,0.0
geoId/060770044041,2021,4385.362891034649,0.0
geoId/060770045021,2021,4864.003108743548,0.0
geoId/060770043081,2021,373.3925976706048,0.0
geoId/060190075003,2021,68524.68347944983,0.0
geoId/060190077001,2021,183668.2589686153,0.0
geoId/060014010003,2021,4889.60266469104,0.0
geoId/060014010002,2021,2941.3415889214507,0.0
geoId/060014010001,2021,5056.520651839575,0.0
geoId/060014011004,2021,8906.865977794214,0.0
geoId/060014011002,2021,1995.696308022076,0.0
geoId/060014010004,2021,3123.809673369291,0.0
geoId/060014010005,2021,3151.213764448806,0.0
geoId/060014011003,2021,1770.689087455335,0.0
geoId/060014012003,2021,2515.5188756299144,0.0
geoId/060014012002,2021,2045.290287300679,0.0
geoId/060952522013,2021,25536.065995049692,79910.1802911286
geoId/060952522014,2021,65072.34757093668,23315.08109584167
geoId/060952522011,2021,60363.5994982001,14349.822600962543
geoId/060952522022,2021,32527.063090463813,0.0
geoId/060952522012,2021,35827.09408649194,161515.5435506869
geoId/060952522023,2021,26327.937489980708,0.0
geoId/060290020002,2021,9382.199717016469,0.0
geoId/060290016001,2021,24212.78798281645,0.0
geoId/060290026001,2021,6910.03410799533,0.0
geoId/060290029002,2021,9089.183704402196,0.0
geoId/060290030002,2021,4372.617412759167,0.0
geoId/060290020001,2021,3981.958038570245,0.0
geoId/060290030006,2021,3891.2942847518593,0.0
geoId/060290030001,2021,3020.250720946892,0.0
geoId/060290031211,2021,5534.917122286809,0.0
geoId/060290006002,2021,19145.75543596672,0.0
geoId/060290030003,2021,2450.212740868144,0.0
geoId/060290030004,2021,6129.596147992768,0.0
geoId/060290026003,2021,4556.628564156884,0.0
geoId/060290006003,2021,5825.341683863954,0.0
geoId/060290030005,2021,4876.069979112755,0.0
geoId/060290026002,2021,4715.832666240866,0.0
geoId/060290031132,2021,8236.188827340487,0.0
geoId/060790100021,2021,184004.65831723643,133617.71168833267
geoId/060790100023,2021,34471.87287412069,27823.37313064888
geoId/061030010003,2021,16433.878713054222,0.0
geoId/061030010002,2021,189466.26533817017,0.0
geoId/061030010004,2021,20930.679113193222,0.0
geoId/061030010005,2021,36588.90239681922,0.0
geoId/060971511003,2021,57635.9907059785,10715.52672034488
geoId/060971511002,2021,57774.92536505363,0.0
geoId/060971508004,2021,29867.75403130717,0.0
geoId/060971509023,2021,5424.183032376424,0.0
geoId/060971510003,2021,15218.655252738285,0.0
geoId/060971509015,2021,9619.946302770182,0.0
geoId/060971509022,2021,4557.54951040105,0.0
geoId/060971509021,2021,9583.41098897153,0.0
geoId/060971510001,2021,34424.26804499593,0.0
geoId/060971511001,2021,77040.6675875009,3811.579224842841
geoId/060971510002,2021,20357.278053976457,0.0
geoId/060411330001,2021,179496.96664389715,90599.66379874064
geoId/060971509024,2021,2866.917462434201,0.0
geoId/060411330003,2021,93689.85001233692,0.0
geoId/060190042053,2021,11934.618578801736,0.0
geoId/060190047012,2021,7949.89487552649,0.0
geoId/060450117001,2021,59881.738990530896,44218.964867254836
geoId/060450117003,2021,12153.759511186408,0.0
geoId/060450115005,2021,5357.038524523382,0.0
geoId/060450117005,2021,36968.74451134388,0.0
geoId/060450115001,2021,3795.575684481489,0.0
geoId/060816113004,2021,6498.139008159334,0.0
geoId/060816113002,2021,8282.105291097017,0.0
geoId/060816133001,2021,31056.764937108084,6259.365189049721
geoId/060816114003,2021,23951.65428691429,0.0
geoId/060816129002,2021,5549.059934620931,0.0
geoId/060816113001,2021,5950.296353583296,0.0
geoId/060816112001,2021,11560.338581605618,0.0
geoId/060816113003,2021,4028.464657880888,0.0
geoId/060014044001,2021,13888.452169253873,244.3820651448544
geoId/060014001001,2021,27720.079688645532,2959.423839752533
geoId/060014044003,2021,9890.818388777898,0.0
geoId/060014045023,2021,9528.861025209531,0.0
geoId/060014043001,2021,11405.085725458734,0.0
geoId/060014045021,2021,5772.9933425532845,0.0
geoId/060014045022,2021,7930.599747314637,0.0
geoId/060014045024,2021,13219.33056877668,0.0
geoId/061010507022,2021,85772.45455135746,0.0
geoId/061010506011,2021,32414.023815315937,0.0
geoId/061010508002,2021,17594.21411315775,0.0
geoId/061010507023,2021,110650.4716093919,0.0
geoId/061010506031,2021,19928.255256693188,0.0
geoId/061010506032,2021,28048.683036475784,0.0
geoId/061010506012,2021,22627.81008892842,0.0
geoId/060014307003,2021,3437.642630681862,0.0
geoId/060014309002,2021,7307.349767397698,0.0
geoId/060014306004,2021,3092.108877601047,0.0
geoId/060014309001,2021,6860.621970346771,0.0
geoId/060855046021,2021,128625.23542387444,0.0
geoId/060750328021,2021,1623.8145462938194,0.0
geoId/060750351005,2021,1024.8485904653223,0.0
geoId/060750352014,2021,1910.8888567155911,0.0
geoId/060750306003,2021,3146.6100144720904,0.0
geoId/060750304001,2021,4082.8106378607263,0.0
geoId/060750328012,2021,3775.368088640535,0.0
geoId/060750329023,2021,1804.3968662286625,0.0
geoId/060750352013,2021,1588.868767843091,0.0
geoId/060750328023,2021,780.653191680411,0.0
geoId/060750329021,2021,778.3456124334703,0.0
geoId/060750328013,2021,1810.6459341459183,0.0
geoId/060190059052,2021,130410.61073945304,0.0
geoId/060190059041,2021,108002.62280019993,0.0
geoId/060190059053,2021,71461.22988815625,0.0
geoId/060190014121,2021,27968.89052532448,0.0
geoId/060190059121,2021,105300.36814289005,0.0
geoId/060816053003,2021,2295.1953079614946,0.0
geoId/060816053004,2021,2578.9177473429513,0.0
geoId/060816052002,2021,2624.4744618489317,0.0
geoId/060610235001,2021,84206.155041927,1533.485243758495
geoId/060610237001,2021,26126.85346830912,0.0
geoId/060610238001,2021,41062.87017252155,0.0
geoId/060610236002,2021,23782.101703272085,0.0
geoId/060610237002,2021,17180.1481263503,0.0
geoId/060610213093,2021,35940.833693508364,0.0
geoId/060610236001,2021,26484.351006618625,237.38199129005991
geoId/060610232001,2021,34959.218007737385,0.0
geoId/060014235001,2021,3786.405685861372,0.0
geoId/060014236023,2021,2126.5873795819434,0.0
geoId/060014236011,2021,4470.6268588034,0.0
geoId/060971537062,2021,33931.225494962644,0.0
geoId/060971536001,2021,26643.02618193644,0.0
geoId/060971530053,2021,26791.56691763417,0.0
geoId/060971530054,2021,6202.742573609897,0.0
geoId/060971530056,2021,3734.04770260052,0.0
geoId/060971530061,2021,3790.739777078629,0.0
geoId/060971530051,2021,19981.59874345831,0.0
geoId/060971530055,2021,7227.42588844343,0.0
geoId/060971530052,2021,21436.79179509325,0.0
geoId/060971530062,2021,4862.1153371966075,0.0
geoId/060971529062,2021,39630.91739191449,0.0
geoId/060971529061,2021,58863.16206853762,0.0
geoId/060971533001,2021,15478.299653974676,0.0
geoId/060971533002,2021,13247.793695207172,0.0
geoId/060971537061,2021,20801.81922364386,0.0
geoId/060971533003,2021,44956.169275188615,0.0
geoId/060971530063,2021,8882.57594052967,0.0
geoId/060971534011,2021,11882.766572592833,0.0
geoId/060971534012,2021,17315.582922352667,0.0
geoId/060133451142,2021,14069.16595786458,0.0
geoId/060133451131,2021,17252.682838334444,296.1629210883638
geoId/060133551143,2021,44455.623147108185,1553.38776751339
geoId/060133451132,2021,22690.211244083996,615.06434170686
geoId/060133551141,2021,13853.347048690935,15518.79494166286
geoId/060133551142,2021,18673.6032289758,10764.6193810968
geoId/060133551132,2021,19137.107638576115,7838.013056005813
geoId/060133551161,2021,64525.297574743934,13584.712565650783
geoId/060750263031,2021,3938.786848282056,0.0
geoId/060816005005,2021,3266.6146018367517,0.0
geoId/060816005004,2021,3049.2882167842604,0.0
geoId/060816007002,2021,3426.518803565908,0.0
geoId/060816004022,2021,1867.120770405488,0.0
geoId/060816004021,2021,1574.5060801029852,0.0
geoId/060816004012,2021,2320.454646323498,0.0
geoId/060816004023,2021,413.4899957368383,0.0
geoId/060750262004,2021,2506.936904117594,0.0
geoId/060750262003,2021,1495.0933144056553,0.0
geoId/060855024002,2021,2838.1747424157147,0.0
geoId/060855023012,2021,7877.313392057129,0.0
geoId/060855024005,2021,7492.801510893093,0.0
geoId/060855024004,2021,3904.757134996353,0.0
geoId/060855024007,2021,3682.363548530296,0.0
geoId/060855031212,2021,23544.76200822687,0.0
geoId/060855024006,2021,5182.739276687883,0.0
geoId/060855031131,2021,6227.9632473510255,0.0
geoId/060855031211,2021,12164.890437730708,0.0
geoId/060855031221,2021,33655.615093597116,0.0
geoId/060855031132,2021,5128.411252065861,0.0
geoId/060855018004,2021,3486.651664449795,0.0
geoId/060855031122,2021,5511.951567763294,0.0
geoId/060855023021,2021,3246.5327269754216,0.0
geoId/060855018003,2021,4380.628168922255,0.0
geoId/060855024001,2021,3759.0808984440446,0.0
geoId/060855017004,2021,2877.5420228357452,0.0
geoId/060610203002,2021,26086.30437953793,20519.223408646365
geoId/060530146012,2021,56461.747144091154,0.0
geoId/060530103051,2021,32570.82749512897,2140.417158363466
geoId/060530147004,2021,15873.042219524776,0.0
geoId/060530102022,2021,38860.83493155708,16757.563019827867
geoId/060530147003,2021,26583.44417025767,0.0
geoId/060530147001,2021,30626.36504816746,1882.8035110043763
geoId/060530102021,2021,28678.74806389924,4549.117653725344
geoId/060530147002,2021,19443.62103759945,0.0
geoId/060530101012,2021,64558.97012504245,0.0
geoId/060890127022,2021,105274.59756160923,3157.191305291472
geoId/060350401002,2021,101790.5128418504,0.0
geoId/060350401001,2021,64277.89703232687,0.0
geoId/060230116002,2021,67691.94407624124,3586.4869990824423
geoId/060014094003,2021,3610.353594491976,0.0
geoId/060014095001,2021,5814.625823017781,0.0
geoId/060014095003,2021,1189.7331429924338,0.0
geoId/060014095002,2021,2014.837125933364,0.0
geoId/060014094001,2021,1290.8710225574323,0.0
geoId/060133710002,2021,4188.802561687172,0.0
geoId/060133700001,2021,6339.347646757961,0.0
geoId/060133710001,2021,3479.072415696709,0.0
geoId/060133710003,2021,3712.087533964948,0.0
geoId/060133720003,2021,2518.951267365638,0.0
geoId/060133720004,2021,2198.43484884952,0.0
geoId/060133700002,2021,2098.9302741994893,0.0
geoId/060133710006,2021,2202.9786067695472,0.0
geoId/060133620003,2021,4159.3467845203495,0.0
geoId/060133720002,2021,2691.863595062232,0.0
geoId/060133710005,2021,2342.909252905015,0.0
geoId/060133740001,2021,3266.4951060660137,0.0
geoId/060133840004,2021,3402.605245304417,0.0
geoId/060133710004,2021,2975.0891846005866,0.0
geoId/060133521011,2021,19756.081662019904,0.0
geoId/060133522011,2021,13832.9772928556,0.0
geoId/060390005032,2021,50197.82550127895,0.0
geoId/060390005033,2021,261562.4082627648,0.0
geoId/060390005061,2021,79511.25225169,0.0
geoId/060390005062,2021,26842.63762429605,0.0
geoId/060390005071,2021,24023.37956026304,0.0
geoId/060390005063,2021,18019.690360522232,0.0
geoId/060390005074,2021,24321.7662256444,0.0
geoId/060390002012,2021,72598.36282305523,0.0
geoId/060971543024,2021,58543.999317399466,0.0
geoId/060971543043,2021,68778.32532903262,5174.64584019256
geoId/060971543022,2021,74708.4125924151,0.0
geoId/060971543023,2021,64747.54641606162,2289.7996992592807
geoId/060816056004,2021,39316.78241011383,0.0
geoId/060014442002,2021,7399.556489918513,0.0
geoId/060014442003,2021,13558.876924911952,0.0
geoId/060014443022,2021,48353.28017994301,0.0
geoId/060014445004,2021,7914.738757689255,0.0
geoId/060014443021,2021,8060.437353117691,0.0
geoId/060014446011,2021,19167.68880785104,0.0
geoId/060014443011,2021,5167.021455700989,0.0
geoId/060014444003,2021,5050.773353018772,0.0
geoId/060014446022,2021,30030.88983268879,0.0
geoId/060014443012,2021,16614.76985032841,0.0
geoId/060770032053,2021,4700.177809039402,0.0
geoId/060770033101,2021,7597.506109354069,0.0
geoId/060770032051,2021,6082.205968379986,0.0
geoId/060014301011,2021,14075.120827301018,3162.4690509277298
geoId/060014301013,2021,35302.01528423007,20716.23824055923
geoId/060014301012,2021,14648.668124052268,7536.794566652123
geoId/060014311002,2021,7359.16857894736,0.0
geoId/060014311001,2021,9597.836238474403,0.0
geoId/060014301021,2021,55280.74830688864,37452.962749767474
geoId/060014351032,2021,13350.549891101387,669.26379231509
geoId/060014352001,2021,11027.109364797,0.0
geoId/060014308003,2021,7565.797941202862,0.0
geoId/060014401001,2021,12626.127838575454,2632.7972188894187
geoId/060014351033,2021,7540.446697613042,0.0
geoId/060390001092,2021,123040.19236526072,134479.9339660266
geoId/060390001082,2021,120957.30393145214,51374.98240199788
geoId/060390001062,2021,86769.98526916884,3116.9323868026736
geoId/060390001061,2021,72417.42246730498,34835.15860616627
geoId/060390001083,2021,89208.37472111855,69387.51631680892
geoId/061070003016,2021,52508.93486917252,0.0
geoId/061070005021,2021,62123.23337222947,0.0
geoId/061070003015,2021,18822.842293238293,0.0
geoId/061070003011,2021,106247.56869379344,0.0
geoId/061070003022,2021,5671.320634120537,0.0
geoId/061070003014,2021,72093.76215072206,0.0
geoId/060390001081,2021,154932.3763897675,105161.66653760325
geoId/060390001022,2021,49170.827940251926,100716.26252133146
geoId/060750103001,2021,2923.7701785408008,0.0
geoId/060750102001,2021,3712.162640567864,0.0
geoId/060750104003,2021,2649.431576532441,0.0
geoId/060750106001,2021,709.1995252917062,0.0
geoId/060750101001,2021,10695.762062281276,0.0
geoId/060750104001,2021,1081.6015969284715,0.0
geoId/060750104002,2021,2880.4746515212596,0.0
geoId/060750102003,2021,3510.905493307207,0.0
geoId/060750129012,2021,2481.772879681077,0.0
geoId/060750109001,2021,1499.21382148494,0.0
geoId/060750102002,2021,3351.621807527534,0.0
geoId/060750101002,2021,4798.119204536306,0.0
geoId/060750109003,2021,2597.665373526249,0.0
geoId/060750103002,2021,1234.1040634840156,0.0
geoId/060750103003,2021,1673.9390906607507,0.0
geoId/060990002031,2021,11226.453781915296,0.0
geoId/060990002035,2021,18816.705832141783,0.0
geoId/060990002013,2021,7643.422759101252,0.0
geoId/060990001011,2021,104264.28064034852,0.0
geoId/060990001012,2021,196265.5776870075,2091.624843112347
geoId/060990002033,2021,5872.125148882254,0.0
geoId/060990002015,2021,9108.391850786726,0.0
geoId/060610218021,2021,40818.94306894176,38369.894334561206
geoId/060610218022,2021,23275.269405819647,1310.2986377214204
geoId/060610218023,2021,12396.023425486155,8067.275143456671
geoId/060610218012,2021,45913.08760410553,79324.19559518856
geoId/060610218024,2021,37396.266240656594,46975.518332489424
geoId/060610218013,2021,19469.367684869267,168164.2268816813
geoId/060190085022,2021,8297.908590970992,0.0
geoId/060190085012,2021,3914.638532118092,0.0
geoId/060190085023,2021,7086.976817836503,0.0
geoId/060990035003,2021,11547.964543258462,0.0
geoId/060990035001,2021,40778.15231966642,0.0
geoId/060330007012,2021,45181.23706805627,4106.384193052698
geoId/060330006004,2021,23825.266555588,0.0
geoId/060330008022,2021,13869.30768748569,0.0
geoId/060330007011,2021,30012.304099981407,2651.197271863248
geoId/060971529042,2021,4341.490068619667,0.0
geoId/060971530034,2021,6536.7327106621,0.0
geoId/060971529044,2021,7791.55486478424,0.0
geoId/060971530064,2021,7989.002721355361,0.0
geoId/060971530065,2021,5647.310792397688,0.0
geoId/060971530066,2021,4274.045797942187,0.0
geoId/060971530021,2021,9018.778907632211,0.0
geoId/060971529031,2021,4938.728770183929,0.0
geoId/060971530012,2021,6548.102999156956,0.0
geoId/060971529043,2021,6709.767774419619,0.0
geoId/060014003001,2021,3398.2040612749083,0.0
geoId/060014238001,2021,3544.5441793869645,0.0
geoId/060014002002,2021,4842.325348169863,0.0
geoId/060014003004,2021,4068.7025799419753,0.0
geoId/060014238002,2021,3867.208772265397,0.0
geoId/060014002001,2021,3461.06127994277,0.0
geoId/060190042144,2021,15335.735653913409,0.0
geoId/060190043022,2021,16045.939814983572,0.0
geoId/060190043025,2021,9224.366887997414,0.0
geoId/060190042142,2021,10376.27277982499,0.0
geoId/060190042143,2021,13801.615077677274,0.0
geoId/060190043024,2021,11523.866711184442,0.0
geoId/060190043021,2021,12748.151263485332,0.0
geoId/060190043013,2021,22357.297119008057,0.0
geoId/060190042141,2021,13098.528587713909,0.0
geoId/061150405003,2021,7909.471453346344,0.0
geoId/061150404003,2021,41426.805344719374,0.0
geoId/061150404002,2021,7351.580203002106,0.0
geoId/061150409012,2021,112502.60332542242,0.0
geoId/061150405001,2021,9179.87942541153,0.0
geoId/061150409021,2021,3126.087632630353,0.0
geoId/061150404001,2021,8020.3675283907105,0.0
geoId/060190028002,2021,8299.244728970982,0.0
geoId/060190028004,2021,5078.594537329379,0.0
geoId/060190027011,2021,2362.0467935926167,0.0
geoId/060190028001,2021,6940.051767178543,0.0
geoId/060190025013,2021,3741.704430684257,0.0
geoId/060190028003,2021,9052.652211699004,0.0
geoId/060190027013,2021,4857.126905452999,0.0
geoId/060190027014,2021,2907.438154691177,0.0
geoId/060190025023,2021,4367.336498979173,0.0
geoId/060190025014,2021,4132.751814065392,0.0
geoId/060190027012,2021,1517.169726870797,0.0
geoId/060190026013,2021,4855.679768725811,0.0
geoId/060190026012,2021,5694.88808743045,0.0
geoId/060190025012,2021,3763.5362781499352,0.0
geoId/060190025011,2021,4017.486753451125,0.0
geoId/060190027022,2021,2949.148919134563,0.0
geoId/060971507023,2021,18635.701444133472,0.0
geoId/060971507021,2021,21169.03847373912,0.0
geoId/060411330002,2021,68015.3992393224,110765.88695539384
geoId/060971507022,2021,6519.2179284497315,0.0
